# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_ctp    zbest      zphot  zspec   zspec_ref Mstar    SNR_IR   SFR_IR         eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR        q_IR_z0p5   flux_ratio_vlba_vla delta_q_IR q_IR_corr   q_IR_z0p5_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  292     VLBA_COSMOS_NEP0292 23.8239 6.216   161.9842 150.19474384 2.31181417 3.5E-7      9.0E-7       0.80806583 7.427262E-6 3.347373E-5 8.35726E-6  4.506873 3.347373E-5 7.892432E-6 4.506873 3.347373E-5 22.93647766 22.28260231   0.21178042 682098    150.1947333    2.31175629      vla3       0.892      0.8191 0.892   25        10.12571 20.00038 73.00487976    3.65016756     -0.33658984 1.705661E-5        4.368E-5      6.48E-6        1.319726E-5 3.279E-5  2.8E-6   5.456405E-5  1.876616E-5 4.36767E-5  6.47625E-6 5.765E-5    3.5449E-5 1.2708E-4   8.7209E-5  11.86335189 23.05205635   2.82148174  2.95979664  0.76633987          0.63141538 2.82148174  2.95979664     false         -99.0        -99.       none         6.29399            9.05305                 false    N/A        -99.0   
  293     VLBA_COSMOS_NEP0293 24.1575 5.8426  161.9155 150.21650049 2.31505583 3.4E-7      8.9E-7       0.77308875 6.77793E-6  2.757E-5    3.44E-6     4.593509 2.757E-5    3.44E-6     4.593509 2.757E-5    23.31436157 22.7050209    0.2161592  683692    150.21653595   2.31510431      vla3       1.73090005 1.7309 -99.0   -99       9.5      7.14459  113.00090466   30.91024746    -0.00774144 1.321892E-5        2.757E-5      3.44E-6        1.314116E-5 2.739E-5  2.7E-6   3.061218E-5  1.67496E-5  2.75712E-5  3.44441E-6 9.06E-6     3.5339E-5 3.61092E-10 1.07745E-4 12.05308192 23.31436134   2.74890677  3.1102801   1.0                 0.0        2.74890677  3.1102801      false         -99.0        -99.       none         7.09669            7.736164                false    N/A        -99.0   
  294     VLBA_COSMOS_NEP0294 24.0063 5.9546  161.9471 150.21012994 2.31173194 3.7E-7      9.5E-7       0.90252227 6.980645E-6 2.994526E-5 8.123019E-6 4.289755 3.093047E-5 8.1652E-6   4.43089  2.994526E-5 22.82235909 22.18992615   0.32045096 682972    150.21014265   2.31164384      vla3       0.748      0.7606 0.748   29        10.65    74.07523 301.99656278   4.07688939     -0.74730043 1.748004E-4        2.2999E-4     3.716E-5       9.88988E-5  1.25E-4   6.7E-6   2.209334E-4  1.927173E-5 -99.0       1.0E7      4.1014E-4   3.349E-5  5.0465E-4   7.7358E-5  12.480002   23.70774016   2.78244804  2.87160573  0.13020242          0.06058181 2.78244804  2.87160573     true          12.360002    -99.       none         6.72096            8.134307                false    N/A        -99.0   
  295     VLBA_COSMOS_NEP0295 23.0956 11.1064 165.1486 149.96944465 2.3157075  5.8E-7      1.15E-6      0.51834536 3.685766E-5 3.646E-5    4.44E-6     4.925199 3.646E-5    4.44E-6     4.198751 3.646E-5    24.37124062 24.37595177   0.3927298  627641    149.96951761   2.31562634      vla3       2.89260006 2.8926 -99.0   -99       10.7685  7.49466  391.79772647   155.09909999   -0.93073302 3.361613E-5        3.646E-5      4.44E-6        1.653794E-5 1.65E-5   2.4E-6   3.044429E-5  1.558547E-5 3.64563E-5  4.44258E-6 5.646E-5    3.514E-5  2.2006E-4   1.01502E-4 12.59306191 24.37124025   2.23200785  2.71685516  1.0                 0.0        2.23200785  2.71685516     false         -99.0        -99.       none         12.42631           22.532222               false    N/A        -99.0   
  296     VLBA_COSMOS_NEP0296 23.0516 8.5951  162.7946 150.08353805 2.31688472 4.4E-7      1.0E-6       0.5496124  1.352736E-5 3.002E-5    4.07E-6     4.882685 3.002E-5    4.07E-6     4.882685 3.002E-5    23.55869675 23.21249771   0.17026937 634587    150.08349697   2.31686123      vla3       1.6882     1.6882 -99.0   -99       9.58911  5.88977  107.10059611   35.63019831    -0.53692252 2.867288E-5        3.002E-5      4.07E-6        1.90438E-5  1.9E-5    2.6E-6   4.406461E-5  1.698928E-5 3.0017E-5   4.06818E-6 2.436E-5    3.67E-5   4.711E-5    1.0039E-4  12.02979189 23.55869599   2.48128209  2.79836778  1.0                 0.0        2.48128209  2.79836778     false         -99.0        -99.       none         7.27543            15.69774                false    N/A        -99.0   
  297     VLBA_COSMOS_NEP0297 23.2915 7.5224  162.2868 150.12917126 2.31631861 4.2E-7      1.0E-6       0.87857044 1.021482E-5 4.166E-5    3.67E-6     4.342445 4.166E-5    3.67E-6     4.92969  4.166E-5    24.19503021 23.58454323   0.13460453 679224    150.12920789   2.31631097      vla3       3.79530001 3.7953 -99.0   -99       10.0     8.97366  101.49903001   19.66981202    -0.18113566 2.142944E-5        4.166E-5      3.67E-6        1.866621E-5 3.57E-5   2.9E-6   4.525394E-5  1.509122E-5 4.16555E-5  3.6725E-6  3.698E-5    3.6803E-5 1.4687E-4   8.7485E-5  12.00646189 24.19503113   1.82161695  2.31472162  1.0                 0.0        1.82161695  2.31472162     false         -99.0        -99.       none         6.15637            12.954742               false    N/A        -99.0   
  298     VLBA_COSMOS_NEP0298 23.1635 11.4833 165.7146 149.94667026 2.31712944 5.6E-7      1.11E-6      0.69952488 4.791867E-5 5.48E-5     3.65E-6     4.706152 5.48E-5     3.65E-6     4.706152 5.48E-5     23.34866714 23.29039192   0.20421163 626527    149.9466856    2.31718406      vla3       0.98030001 0.9803 -99.0   -99       9.75     14.59694 39.58967168    19.34983953    -0.70734194 3.667803E-5        5.48E-5       3.65E-6        2.139344E-5 3.0E-5    2.7E-6   5.980453E-5  1.746494E-5 5.47993E-5  3.65345E-6 7.363E-5    3.5615E-5 1.6752E-4   7.439E-5   11.5975819  23.34866765   2.25910045  2.39223417  1.0                 0.0        2.25910045  2.39223417     false         -99.0        -99.       none         13.68228           23.899338               false    N/A        -99.0   
  299     VLBA_COSMOS_NEP0299 24.9813 5.0838  161.8521 150.27118585 2.31831389 3.1E-7      8.4E-7       0.7415719  5.740832E-6 2.670599E-5 6.730143E-6 4.651937 2.670599E-5 6.393476E-6 4.651937 2.670599E-5 23.36000824 22.69237328   0.27245668 730475    150.27114838   2.31837966      vla3       1.2143     1.1833 1.2143  56        10.80188 15.68046 101.40091876   36.14032745    -1.01928659 3.747498E-5        4.098E-5      3.84E-6        1.723314E-5 1.72E-5   2.3E-6   5.468131E-5  1.664499E-5 4.09802E-5  3.83864E-6 6.711E-5    3.631E-5  7.26E-5     1.15192E-4 12.00604189 23.54597076   2.47025733  2.67675763  0.65168345          0.45802589 2.47025733  2.67675763     false         -99.0        -99.       none         9.43725            4.45841                 false    N/A        -99.0   
  300     VLBA_COSMOS_NEP0300 23.7227 6.5837  162.0088 150.17370525 2.31836861 3.8E-7      9.5E-7       0.85888964 8.079523E-6 2.586E-5    5.17E-6     4.387277 2.586E-5    5.17E-6     4.387277 2.586E-5    23.07504272 22.56979942   0.24025928 681866    150.17377204   2.31836805      vla3       1.00460005 1.0046 -99.0   -99       10.19999 5.48982  35.5796721     14.34986775    -0.79934174 2.404439E-5        2.586E-5      5.17E-6        1.307486E-5 1.309E-5  2.4E-6   1.179718E-5  1.553272E-5 2.58598E-5  5.16822E-6 3.305E-5    3.5222E-5 6.936E-5    8.791E-5   11.55120194 23.07504211   2.48634602  2.63949938  1.0                 0.0        2.48634602  2.63949938     false         -99.0        -99.       none         6.26894            10.290043               false    N/A        -99.0   
  301     VLBA_COSMOS_NEP0301 23.1889 8.2151  162.5385 150.0985182  2.32091917 4.9E-7      1.11E-6      0.80256581 1.238739E-5 3.564E-5    1.146E-5    4.520564 3.564E-5    1.146E-5    4.021932 3.564E-5    24.4141407  23.95518303   0.21195677 678271    150.09852713   2.32086097      vla3       5.47370005 5.4737 -99.0   -99       10.86572 4.86508  463.89735747   95.35255684    -0.20408897 2.774765E-5        3.564E-5      1.146E-5       2.375058E-5 2.38E-5   2.7E-6   3.673746E-5  1.716501E-5 2.83186E-5  7.88313E-6 2.03E-5     3.583E-5  5.387E-5    1.03609E-4 12.6664219  24.41414067   2.26246742  3.05837757  1.0                 0.0        2.26246742  3.05837757     true          12.550002    -99.       none         7.02112            14.784995               false    N/A        -99.0   
  302     VLBA_COSMOS_NEP0302 23.0912 10.1387 163.9029 150.0163422  2.32092861 5.3E-7      1.1E-6       0.9354468  2.277691E-5 2.521E-5    3.49E-6     4.220103 2.521E-5    3.49E-6     4.220103 2.521E-5    23.65726662 23.61318779   0.14093114 631456    150.01637926   2.32094131      vla3       2.46650004 2.4665 -99.0   -99       10.61257 4.21259  309.03097973   73.35896457    -0.20875212 1.46961E-5         2.521E-5      3.49E-6        1.253449E-5 2.11E-5   2.5E-6   3.999318E-5  1.722078E-5 2.52059E-5  3.48924E-6 3.81225E-10 3.7406E-5 3.61092E-10 1.43499E-4 12.49000202 23.65726661   2.84292161  3.37875746  1.0                 0.0        2.84292161  3.37875746     true          12.490002    -99.       none         10.24326           19.719032               false    N/A        -99.0   
  303     VLBA_COSMOS_NEP0303 23.2799 7.826   162.3613 150.11511387 2.32127889 4.1E-7      9.6E-7       0.70558977 1.102941E-5 5.166E-5    3.48E-6     4.699189 5.166E-5    3.48E-6     4.624488 5.166E-5    23.70980263 23.03919983   0.08006673 679126    150.11510123   2.32126058      vla3       1.6566     1.6566 -99.0   -99       10.28055 13.35607 206.70067222   100.20032587   -0.37947028 4.353645E-5        5.166E-5      3.48E-6        3.26025E-5  3.739E-5  2.9E-6   5.285202E-5  1.626878E-5 5.16566E-5  3.48041E-6 6.385E-5    3.6636E-5 3.61092E-10 9.7477E-5  12.31534189 23.7098017    2.61572639  2.94281102  1.0                 0.0        2.61572639  2.94281102     false         -99.0        -99.       none         6.66197            13.797907               false    N/A        -99.0   
  304     VLBA_COSMOS_NEP0304 23.0787 9.478   163.3292 150.04524356 2.32132278 5.2E-7      1.11E-6      0.78525448 1.789886E-5 2.612E-5    4.52E-6     4.563498 2.612E-5    4.52E-6     4.377707 2.612E-5    23.36489677 23.20074844   0.23153155 633366    150.04526589   2.3213831       cosmos_web 1.155      1.1705 1.155   25        10.59946 10.89743 32.24422107    2.95888396     -1.2249167  2.34006E-5         2.612E-5      4.52E-6        9.2E-6      9.2E-6    2.818E-6 1.9376E-5    1.750146E-5 2.61155E-5  4.51967E-6 1.2386E-4   3.4658E-5 6.298E-5    7.3562E-5  11.50845189 23.36489636   2.15374172  2.32076039  1.0                 0.0        2.15374172  2.32076039     false         -99.0        -99.       none         8.95437            17.984479               false    N/A        -99.0   
  305     VLBA_COSMOS_NEP0305 24.8912 5.2377  161.841  150.25787658 2.32268528 2.9E-7      8.0E-7       0.42482743 5.946475E-6 3.014925E-5 6.866819E-6 5.070105 3.014925E-5 6.344207E-6 5.070105 3.014925E-5 23.2600441  22.55502701   0.3345862  730392    150.25796812   2.32266877      vla3       0.99559999 0.9956 -99.0   -99       10.01638 8.83668  311.50274205   77.47068195    -1.22465434 3.694076E-5        4.115E-5      4.37E-6        1.452625E-5 1.45E-5   2.3E-6   3.199728E-5  1.583669E-5 4.11511E-5  4.37492E-6 7.39E-6     3.5477E-5 3.61092E-10 8.1891E-5  12.49346187 23.3951373    3.10851077  3.29692853  0.73266713          0.57294764 3.10851077  3.29692853     false         -99.0        -99.       none         9.02949            5.234422                false    N/A        -99.0   
  306     VLBA_COSMOS_NEP0306 23.2559 11.2782 165.1889 149.9568419  2.32439833 6.4E-7      1.24E-6      0.76596785 1.060237E-5 5.831303E-5 4.961365E-5 4.61241  5.831303E-5 4.871777E-5 4.135622 5.831303E-5 24.23313522 23.49277115   0.20364872 628286    149.95686445   2.32445022      vla3       1.64320004 1.6432 -99.0   -99       10.44253 7.40752  129.30100961   60.69047388    -1.51193354 9.840582E-5        1.381E-4      5.93E-6        3.108716E-5 3.81E-5   3.0E-6   7.26479E-5   1.848179E-5 1.38104E-4  5.93426E-6 1.4329E-4   3.3963E-5 4.6956E-4   9.8226E-5  12.11160192 24.60756281   1.51422531  1.70179741  0.42225225          0.23826174 1.51422531  1.70179741     false         -99.0        -99.       none         13.34173           23.283105               false    N/A        -99.0   
  307     VLBA_COSMOS_NEP0307 23.9711 6.3103  161.9333 150.18765446 2.32247361 3.8E-7      9.5E-7       0.75925547 7.614557E-6 3.182E-5    6.22E-6     4.628152 3.182E-5    6.22E-6     4.352416 3.182E-5    23.76746368 23.14640808   0.1709042  683370    150.18760998   2.32249031      cosmos_web 1.52566    1.4656 1.52566 49        11.25    16.21627 173.101922     10.67461852    -1.2310453  2.849328E-5        3.182E-5      6.22E-6        1.115E-5    1.115E-5  2.94E-6  5.08153E-5   1.545107E-5 3.18165E-5  6.21987E-6 1.127E-5    3.3835E-5 3.61092E-10 1.31575E-4 12.23830189 23.76746315   2.48102493  2.76233437  1.0                 0.0        2.48102493  2.76233437     true          12.140002    -99.       none         6.73185            9.450885                false    N/A        -99.0   
  308     VLBA_COSMOS_NEP0308 25.7614 4.5938  161.8296 150.31727137 2.32286417 2.9E-7      8.2E-7       0.76269263 5.273914E-6 2.438408E-5 6.208429E-6 4.623527 2.627731E-5 6.280467E-6 4.982507 2.438408E-5 22.57541275 21.91043854   0.39612216 733848    150.31728899   2.32275555      vla3       0.64999998 0.65   -99.0   -99       9.85969  10.6578  44.1661221     4.14401736     -0.67884545 3.012203E-5        7.845E-5      7.73E-6        1.795523E-5 4.4E-5    3.2E-6   7.324654E-5  1.725461E-5 7.8445E-5   7.73135E-6 1.464E-4    3.7431E-5 2.7154E-4   1.00388E-4 11.64508927 23.08289897   2.57237649  2.62341525  0.31082325          0.16166938 2.57237649  2.62341525     false         -99.0        -99.       none         11.82001           1.680959                false    N/A        -99.0   
  309     VLBA_COSMOS_NEP0309 23.1394 8.9212  162.9044 150.06836102 2.32338861 4.4E-7      9.8E-7       0.54742754 1.523731E-5 3.666E-5    5.41E-6     4.885599 3.666E-5    5.41E-6     4.885599 3.666E-5    22.89437675 22.51309204   0.14996427 634759    150.06840271   2.32338811      vla3       0.729      0.7332 0.729   25        10.54987 24.43561 21.19004554    0.86717726     -0.79083649 3.42437E-5         3.666E-5      5.41E-6        1.874214E-5 1.869E-5  2.4E-6   1.90391E-5   1.648114E-5 3.66563E-5  5.40838E-6 1.1161E-4   3.5592E-5 1.4598E-4   8.7307E-5  11.32613189 22.89437586   2.44194223  2.51451785  1.0                 0.0        2.44194223  2.51451785     false         -99.0        -99.       none         8.12313            16.594556               false    N/A        -99.0   
  311     VLBA_COSMOS_NEP0311 23.2051 10.5567 164.2342 149.99539209 2.32526917 5.6E-7      1.13E-6      0.79474145 1.036815E-5 5.702482E-5 3.166003E-5 4.540005 5.702482E-5 3.031102E-5 4.274298 5.702482E-5 23.30509758 22.56473541   0.35635587 630876    149.99533796   2.32535207      vla3       0.96710002 0.9671 -99.0   -99       10.15154 9.40233  130.96150849   13.92861683    -0.54686709 5.963286E-5        6.803E-5      1.872E-5       3.930758E-5 3.929E-5  3.1E-6   6.436898E-5  1.786053E-5 6.26E-5     1.40218E-5 9.86E-5     7.436E-5  8.99E-5     9.8772E-5  12.11714367 23.38173446   2.7455954   2.90339387  0.83823056          0.79110353 2.7455954   2.90339387     false         -99.0        -99.       none         11.42508           20.986461               false    N/A        -99.0   
  312     VLBA_COSMOS_NEP0312 24.4761 5.7315  161.8501 150.2218639  2.32610806 3.1E-7      8.3E-7       0.50204557 6.687064E-6 3.308888E-5 7.68798E-6  4.948193 3.308888E-5 7.088315E-6 4.948193 3.308888E-5 23.06301308 22.36856651   0.34087101 685429    150.22180313   2.32618071      cosmos_web 0.8948     0.8932 0.8948  56        10.67703 9.82437  37.69227966    3.83661464     -0.80000001 1.252973E-5        3.62E-5       2.96E-6        6.81E-6     6.81E-6   3.133E-6 2.674818E-5  1.724117E-5 3.61952E-5  2.95728E-6 3.014E-5    3.5121E-5 1.3619E-4   7.8148E-5  11.5762524  23.10204021   2.48439839  2.60698335  0.91405752          1.06579212 2.48439839  2.60698335     false         -99.0        -99.       none         7.82927            7.399837                false    N/A        -99.0   
  313     VLBA_COSMOS_NEP0313 24.659  5.6144  161.8268 150.22894468 2.32983167 3.2E-7      8.4E-7       0.69686419 6.503869E-6 3.062807E-5 7.309116E-6 4.709207 3.062807E-5 6.769123E-6 4.709207 3.062807E-5 24.24372101 23.57077217   0.07435767 686265    150.22892413   2.32982939      vla3       2.507      2.1352 2.507   52        10.65021 10.81392 416.60251747   113.60068647   -1.10561408 3.187147E-5        3.511E-5      3.5E-6         1.372307E-5 1.369E-5  2.4E-6   3.571322E-5  1.52637E-5  3.51061E-5  3.4956E-6  4.92E-5     3.5813E-5 3.61092E-10 8.5138E-5  12.61972189 24.30303137   2.32687672  2.77207752  0.87234598          0.89396549 2.32687672  2.77207752     true          12.510002    w130359    wang+2016    8.24607            6.977619                false    N/A        -99.0   
  314     VLBA_COSMOS_NEP0314 23.4714 7.7278  162.2346 150.11735457 2.32997778 4.2E-7      9.8E-7       0.74277604 1.090875E-5 3.181E-5    4.55E-6     4.650317 3.181E-5    4.55E-6     4.650317 3.181E-5    24.25732803 23.79253769   0.39596473 680544    150.11746407   2.3299665       vla3       2.49979997 2.4998 -99.0   -99       10.79562 10.15511 336.79983961   109.99994762   -1.10614289 2.874564E-5        3.181E-5      4.55E-6        1.237218E-5 1.24E-5   2.3E-6   2.654075E-5  1.474133E-5 3.18124E-5  4.55088E-6 2.905E-5    4.2893E-5 1.5575E-4   1.33986E-4 12.52737188 24.25732711   2.28023096  2.71535646  1.0                 0.0        2.28023096  2.71535646     false         -99.0        -99.       none         7.11511            13.656528               false    N/A        -99.0   
  315     VLBA_COSMOS_NEP0315 24.9556 5.3415  161.8092 150.24839769 2.33113028 3.0E-7      8.2E-7       0.55894095 6.102733E-6 2.972179E-5 7.045733E-6 4.870243 2.972179E-5 6.850431E-6 4.870243 2.972179E-5 24.27474213 23.58719254   0.17755093 687490    150.24844043   2.3311056       vla3       2.49640012 2.4964 -99.0   -99       10.35954 8.28859  506.30467764   61.08456435    -1.19514432 3.812259E-5        4.234E-5      3.15E-6        1.533196E-5 1.53E-5   2.5E-6   4.323704E-5  1.432872E-5 4.23437E-5  3.14571E-6 3.81225E-10 3.4726E-5 6.295E-5    8.2298E-5  12.70441194 24.42841836   2.28617978  2.72189508  0.70197904          0.52575319 2.28617978  2.72189508     true          12.410002    -99.       none         9.02109            5.81508                 false    N/A        -99.0   
